#
# MD1: a minimal molecular dynamics program
#    modified version (10/08/2010)
#
# Direct sampling of S(k)
#  Input sample: ../Task2/Step1_Startup/sampleT94.4.dat
#          (positions, velocities, accelerations read from file)
# Output sample: ../Task2/Step1_Startup/sample22.dat
# Number of steps:    9000, time step: 0.0046, total time:     41.4000
# Number of atoms:   864
# Box size:   10.228800   10.228800   10.228800, Volume:       1070.222
# Density:    0.807309 (unchanged)
# Free evolution run.
#
#  Step   Temperature     Kinetic      Potential   Total Energy    Pressure
# -----  ------------  ------------  ------------  ------------  ------------
   6632      0.757583      1.136374     -4.943802     -3.807428      0.569257
   6633      0.756439      1.134659     -4.942067     -3.807408      0.574357
   6634      0.755666      1.133499     -4.940903     -3.807404      0.577874
   6635      0.755283      1.132925     -4.940344     -3.807419      0.580271
   6636      0.755140      1.132711     -4.940155     -3.807444      0.581544
   6637      0.754987      1.132481     -4.939950     -3.807469      0.582996
   6638      0.754585      1.131877     -4.939360     -3.807483      0.585185
   6639      0.753792      1.130688     -4.938171     -3.807483      0.589613
   6640      0.752590      1.128885     -4.936359     -3.807474      0.596289
   6641      0.751075      1.126613     -4.934073     -3.807460      0.604377
   6642      0.749423      1.124135     -4.931577     -3.807442      0.612813
   6643      0.747853      1.121780     -4.929204     -3.807424      0.620427
   6644      0.746589      1.119884     -4.927293     -3.807409      0.626297
   6645      0.745820      1.118730     -4.926133     -3.807403      0.629296
   6646      0.745646      1.118468     -4.925875     -3.807407      0.629104
   6647      0.746052      1.119078     -4.926499     -3.807421      0.625903
   6648      0.746921      1.120381     -4.927824     -3.807443      0.619757
   6649      0.748065      1.122097     -4.929561     -3.807464      0.611786
   6650      0.749281      1.123922     -4.931400     -3.807478      0.603413
   6651      0.750426      1.125638     -4.933116     -3.807477      0.594599
   6652      0.751476      1.127213     -4.934676     -3.807462      0.586305
   6653      0.752534      1.128801     -4.936242     -3.807441      0.576827
   6654      0.753742      1.130612     -4.938044     -3.807432      0.566535
   6655      0.755147      1.132720     -4.940159     -3.807439      0.556039
   6656      0.756653      1.134979     -4.942432     -3.807453      0.544357
   6657      0.758089      1.137134     -4.944595     -3.807461      0.532526
   6658      0.759325      1.138988     -4.946444     -3.807456      0.521843
   6659      0.760341      1.140512     -4.947952     -3.807441      0.512692
   6660      0.761233      1.141849     -4.949272     -3.807423      0.504172
   6661      0.762149      1.143224     -4.950631     -3.807407      0.495803
   6662      0.763207      1.144811     -4.952211     -3.807400      0.487447
   6663      0.764435      1.146653     -4.954056     -3.807404      0.478634
   6664      0.765782      1.148672     -4.956082     -3.807410      0.469098
   6665      0.767158      1.150737     -4.958156     -3.807419      0.459781
   6666      0.768477      1.152716     -4.960140     -3.807424      0.450845
   6667      0.769664      1.154495     -4.961924     -3.807429      0.442676
   6668      0.770640      1.155960     -4.963395     -3.807435      0.435834
   6669      0.771318      1.156977     -4.964421     -3.807444      0.430745
   6670      0.771615      1.157423     -4.964870     -3.807447      0.427241
   6671      0.771492      1.157238     -4.964682     -3.807444      0.425314
   6672      0.770978      1.156467     -4.963898     -3.807431      0.425616
   6673      0.770203      1.155304     -4.962713     -3.807409      0.427452
   6674      0.769390      1.154085     -4.961466     -3.807381      0.429527
   6675      0.768800      1.153200     -4.960561     -3.807360      0.430160
   6676      0.768651      1.152977     -4.960323     -3.807346      0.428988
   6677      0.769052      1.153578     -4.960923     -3.807345      0.425575
   6678      0.769989      1.154983     -4.962337     -3.807354      0.419485
   6679      0.771356      1.157034     -4.964401     -3.807367      0.411919
   6680      0.773013      1.159520     -4.966897     -3.807377      0.402835
   6681      0.774824      1.162236     -4.969621     -3.807385      0.394442
   6682      0.776669      1.165004     -4.972398     -3.807395      0.385854
   6683      0.778428      1.167641     -4.975047     -3.807406      0.377962
   6684      0.779967      1.169951     -4.977370     -3.807419      0.371329
   6685      0.781154      1.171730     -4.979161     -3.807431      0.367035
   6686      0.781878      1.172816     -4.980254     -3.807437      0.365461
   6687      0.782094      1.173141     -4.980574     -3.807433      0.366848
   6688      0.781856      1.172784     -4.980203     -3.807420      0.371382
   6689      0.781305      1.171958     -4.979361     -3.807403      0.377548
   6690      0.780626      1.170939     -4.978328     -3.807389      0.384024
   6691      0.779981      1.169971     -4.977353     -3.807382      0.391382
   6692      0.779457      1.169185     -4.976570     -3.807385      0.398111
   6693      0.779053      1.168579     -4.975972     -3.807394      0.404376
   6694      0.778703      1.168054     -4.975456     -3.807402      0.410154
   6695      0.778342      1.167513     -4.974916     -3.807403      0.416585
   6696      0.777969      1.166954     -4.974348     -3.807395      0.423139
   6697      0.777683      1.166524     -4.973900     -3.807376      0.428968
   6698      0.777656      1.166484     -4.973842     -3.807358      0.433562
   6699      0.778052      1.167078     -4.974428     -3.807350      0.437249
   6700      0.778915      1.168373     -4.975740     -3.807367      0.437700
   6701      0.780095      1.170143     -4.977544     -3.807401      0.436633
   6702      0.781235      1.171852     -4.979302     -3.807450      0.436717
   6703      0.781854      1.172781     -4.980279     -3.807498      0.439393
   6704      0.781474      1.172212     -4.979747     -3.807535      0.446726
   6705      0.779740      1.169611     -4.977162     -3.807551      0.460872
   6706      0.776520      1.164779     -4.972323     -3.807544      0.482532
   6707      0.771933      1.157899     -4.965413     -3.807513      0.510613
   6708      0.766319      1.149479     -4.956951     -3.807472      0.544145
   6709      0.760164      1.140246     -4.947672     -3.807425      0.579072
   6710      0.754002      1.131003     -4.938387     -3.807383      0.614222
   6711      0.748346      1.122519     -4.929866     -3.807347      0.646117
   6712      0.743650      1.115476     -4.922792     -3.807316      0.672904
   6713      0.740307      1.110461     -4.917750     -3.807289      0.692399
   6714      0.738642      1.107964     -4.915235     -3.807271      0.701169
   6715      0.738880      1.108319     -4.915587     -3.807267      0.700665
   6716      0.741072      1.111608     -4.918892     -3.807284      0.690082
   6717      0.745042      1.117563     -4.924887     -3.807324      0.669841
   6718      0.750375      1.125563     -4.932943     -3.807380      0.642014
   6719      0.756473      1.134709     -4.942153     -3.807443      0.609742
   6720      0.762665      1.143997     -4.951497     -3.807500      0.576460
   6721      0.768317      1.152475     -4.960019     -3.807544      0.546321
   6722      0.772939      1.159409     -4.966974     -3.807565      0.520517
   6723      0.776248      1.164373     -4.971938     -3.807565      0.500751
   6724      0.778204      1.167306     -4.974849     -3.807543      0.487356
   6725      0.779012      1.168519     -4.976022     -3.807504      0.480429
   6726      0.779070      1.168606     -4.976061     -3.807455      0.477508
   6727      0.778849      1.168274     -4.975687     -3.807412      0.476662
   6728      0.778752      1.168127     -4.975519     -3.807391      0.475751
   6729      0.778986      1.168480     -4.975870     -3.807391      0.473230
   6730      0.779545      1.169318     -4.976726     -3.807408      0.469812
   6731      0.780260      1.170391     -4.977825     -3.807435      0.465762
   6732      0.780881      1.171322     -4.978782     -3.807460      0.462562
   6733      0.781143      1.171715     -4.979198     -3.807484      0.461413
   6734      0.780812      1.171217     -4.978719     -3.807502      0.463081
   6735      0.779721      1.169582     -4.977091     -3.807509      0.468535
   6736      0.777822      1.166733     -4.974238     -3.807505      0.477622
   6737      0.775210      1.162815     -4.970299     -3.807484      0.490129
   6738      0.772155      1.158233     -4.965679     -3.807446      0.503977
   6739      0.769091      1.153637     -4.961034     -3.807397      0.518182
   6740      0.766513      1.149769     -4.957126     -3.807357      0.529758
   6741      0.764828      1.147242     -4.954580     -3.807338      0.536564
   6742      0.764226      1.146339     -4.953684     -3.807345      0.538097
   6743      0.764640      1.146960     -4.954327     -3.807367      0.534373
   6744      0.765822      1.148733     -4.956128     -3.807394      0.525689
   6745      0.767463      1.151195     -4.958610     -3.807415      0.515178
   6746      0.769296      1.153944     -4.961368     -3.807424      0.503878
   6747      0.771156      1.156733     -4.964156     -3.807422      0.491915
   6748      0.772972      1.159457     -4.966873     -3.807416      0.481096
   6749      0.774726      1.162089     -4.969501     -3.807412      0.470622
   6750      0.776403      1.164604     -4.972015     -3.807411      0.460460
   6751      0.777944      1.166916     -4.974334     -3.807418      0.451858
   6752      0.779240      1.168861     -4.976292     -3.807432      0.445356
   6753      0.780136      1.170204     -4.977654     -3.807450      0.441356
   6754      0.780436      1.170654     -4.978127     -3.807473      0.440518
   6755      0.779940      1.169910     -4.977402     -3.807493      0.444051
   6756      0.778486      1.167729     -4.975235     -3.807506      0.453620
   6757      0.776010      1.164015     -4.971522     -3.807507      0.468329
   6758      0.772577      1.158866     -4.966361     -3.807495      0.488010
   6759      0.768384      1.152577     -4.960051     -3.807474      0.511830
   6760      0.763723      1.145584     -4.953034     -3.807450      0.538400
   6761      0.758914      1.138371     -4.945797     -3.807426      0.565416
   6762      0.754256      1.131384     -4.938794     -3.807410      0.591871
   6763      0.749993      1.124989     -4.932385     -3.807396      0.615193
   6764      0.746318      1.119476     -4.926861     -3.807385      0.635421
   6765      0.743372      1.115058     -4.922436     -3.807378      0.651801
   6766      0.741242      1.111863     -4.919242     -3.807378      0.663850
   6767      0.739940      1.109910     -4.917295     -3.807385      0.671129
   6768      0.739389      1.109083     -4.916482     -3.807399      0.674174
   6769      0.739446      1.109169     -4.916583     -3.807414      0.673604
   6770      0.739954      1.109932     -4.917354     -3.807422      0.670058
   6771      0.740810      1.111216     -4.918640     -3.807424      0.664825
   6772      0.741989      1.112984     -4.920402     -3.807419      0.657601
   6773      0.743521      1.115281     -4.922692     -3.807411      0.649032
   6774      0.745449      1.118174     -4.925584     -3.807410      0.638378
   6775      0.747785      1.121677     -4.929093     -3.807416      0.625161
   6776      0.750461      1.125691     -4.933124     -3.807432      0.610237
   6777      0.753324      1.129986     -4.937439     -3.807454      0.594971
   6778      0.756146      1.134219     -4.941697     -3.807478      0.580099
   6779      0.758683      1.138025     -4.945524     -3.807499      0.567196
   6780      0.760739      1.141108     -4.948621     -3.807513      0.557257
   6781      0.762210      1.143315     -4.950829     -3.807514      0.549848
   6782      0.763100      1.144650     -4.952155     -3.807505      0.545071
   6783      0.763493      1.145239     -4.952731     -3.807492      0.543241
   6784      0.763527      1.145291     -4.952768     -3.807477      0.543565
   6785      0.763380      1.145070     -4.952527     -3.807457      0.544671
   6786      0.763241      1.144861     -4.952300     -3.807439      0.546187
   6787      0.763285      1.144927     -4.952353     -3.807426      0.546699
   6788      0.763617      1.145426     -4.952850     -3.807424      0.545852
   6789      0.764209      1.146314     -4.953749     -3.807435      0.543936
   6790      0.764901      1.147351     -4.954803     -3.807452      0.542263
   6791      0.765490      1.148235     -4.955697     -3.807461      0.540932
   6792      0.765841      1.148762     -4.956218     -3.807457      0.540204
   6793      0.765927      1.148890     -4.956334     -3.807444      0.541492
   6794      0.765818      1.148727     -4.956151     -3.807425      0.543406
   6795      0.765629      1.148443     -4.955854     -3.807411      0.546300
   6796      0.765455      1.148182     -4.955586     -3.807404      0.549350
   6797      0.765335      1.148002     -4.955405     -3.807403      0.552230
   6798      0.765264      1.147896     -4.955297     -3.807401      0.554745
   6799      0.765237      1.147855     -4.955254     -3.807399      0.556812
   6800      0.765279      1.147918     -4.955312     -3.807393      0.558999
   6801      0.765448      1.148171     -4.955558     -3.807386      0.560482
   6802      0.765804      1.148706     -4.956090     -3.807384      0.560550
   6803      0.766371      1.149556     -4.956946     -3.807390      0.559896
   6804      0.767094      1.150641     -4.958045     -3.807404      0.558475
   6805      0.767836      1.151754     -4.959180     -3.807426      0.556435
   6806      0.768399      1.152598     -4.960051     -3.807452      0.555054
   6807      0.768558      1.152837     -4.960315     -3.807478      0.555805
   6808      0.768106      1.152160     -4.959656     -3.807497      0.559372
   6809      0.766909      1.150364     -4.957866     -3.807502      0.566260
   6810      0.764973      1.147459     -4.954946     -3.807487      0.576546
   6811      0.762506      1.143758     -4.951210     -3.807452      0.589823
   6812      0.759898      1.139847     -4.947259     -3.807412      0.602632
   6813      0.757582      1.136373     -4.943762     -3.807389      0.614512
   6814      0.755832      1.133747     -4.941136     -3.807389      0.623256
   6815      0.754696      1.132044     -4.939443     -3.807398      0.628919
   6816      0.754131      1.131197     -4.938594     -3.807397      0.632111
   6817      0.754165      1.131247     -4.938630     -3.807383      0.631487
   6818      0.754938      1.132407     -4.939771     -3.807364      0.627968
   6819      0.756588      1.134882     -4.942244     -3.807362      0.619269
   6820      0.759097      1.138646     -4.946027     -3.807381      0.606845
   6821      0.762252      1.143377     -4.950789     -3.807412      0.591568
   6822      0.765712      1.148568     -4.956012     -3.807444      0.574914
   6823      0.769117      1.153675     -4.961144     -3.807468      0.557980
   6824      0.772154      1.158231     -4.965718     -3.807488      0.543064
   6825      0.774584      1.161876     -4.969376     -3.807501      0.532098
   6826      0.776235      1.164352     -4.971860     -3.807508      0.525323
   6827      0.777005      1.165507     -4.973015     -3.807508      0.522410
   6828      0.776864      1.165296     -4.972797     -3.807501      0.524572
   6829      0.775864      1.163797     -4.971282     -3.807485      0.530683
   6830      0.774141      1.161211     -4.968677     -3.807465      0.540979
   6831      0.771890      1.157836     -4.965279     -3.807443      0.553878
   6832      0.769354      1.154031     -4.961447     -3.807416      0.568179
   6833      0.766805      1.150208     -4.957597     -3.807389      0.582935
   6834      0.764520      1.146781     -4.954146     -3.807365      0.595286
   6835      0.762730      1.144095     -4.951445     -3.807350      0.604193
   6836      0.761568      1.142353     -4.949700     -3.807348      0.610432
   6837      0.761068      1.141601     -4.948953     -3.807351      0.613201
   6838      0.761192      1.141788     -4.949146     -3.807358      0.611447
   6839      0.761882      1.142822     -4.950184     -3.807362      0.606508
   6840      0.763075      1.144613     -4.951979     -3.807366      0.599686
   6841      0.764708      1.147062     -4.954433     -3.807371      0.589436
   6842      0.766682      1.150024     -4.957405     -3.807381      0.577070
   6843      0.768853      1.153280     -4.960678     -3.807398      0.563960
   6844      0.771020      1.156530     -4.963950     -3.807420      0.550902
   6845      0.772937      1.159406     -4.966849     -3.807444      0.539424
   6846      0.774354      1.161532     -4.968998     -3.807466      0.530363
   6847      0.775057      1.162586     -4.970064     -3.807478      0.525143
   6848      0.774906      1.162360     -4.969842     -3.807483      0.524118
   6849      0.773860      1.160790     -4.968268     -3.807478      0.527543
   6850      0.771984      1.157976     -4.965438     -3.807461      0.535803
   6851      0.769457      1.154186     -4.961621     -3.807436      0.547106
   6852      0.766555      1.149833     -4.957235     -3.807403      0.560561
   6853      0.763623      1.145435     -4.952805     -3.807370      0.573783
   6854      0.761018      1.141526     -4.948870     -3.807343      0.586017
   6855      0.759030      1.138545     -4.945873     -3.807328      0.594871
   6856      0.757836      1.136754     -4.944081     -3.807327      0.600778
   6857      0.757460      1.136190     -4.943532     -3.807343      0.601605
   6858      0.757775      1.136663     -4.944031     -3.807368      0.598714
   6859      0.758524      1.137786     -4.945186     -3.807400      0.593032
   6860      0.759375      1.139062     -4.946495     -3.807433      0.587295
   6861      0.760015      1.140023     -4.947479     -3.807456      0.582392
   6862      0.760220      1.140329     -4.947793     -3.807464      0.579373
   6863      0.759890      1.139835     -4.947294     -3.807459      0.578647
   6864      0.759068      1.138602     -4.946047     -3.807445      0.580030
   6865      0.757908      1.136863     -4.944284     -3.807422      0.582510
   6866      0.756639      1.134959     -4.942354     -3.807395      0.585492
   6867      0.755537      1.133305     -4.940672     -3.807367      0.587985
   6868      0.754885      1.132328     -4.939673     -3.807345      0.588667
   6869      0.754911      1.132367     -4.939704     -3.807338      0.585584
   6870      0.755693      1.133539     -4.940889     -3.807350      0.579707
   6871      0.757106      1.135659     -4.943038     -3.807379      0.570535
   6872      0.758848      1.138272     -4.945692     -3.807420      0.559752
   6873      0.760518      1.140777     -4.948239     -3.807462      0.549729
   6874      0.761713      1.142570     -4.950065     -3.807495      0.542500
   6875      0.762135      1.143203     -4.950712     -3.807509      0.538898
   6876      0.761669      1.142504     -4.950005     -3.807501      0.539578
   6877      0.760421      1.140632     -4.948106     -3.807474      0.544636
   6878      0.758699      1.138049     -4.945482     -3.807433      0.551841
   6879      0.756917      1.135375     -4.942767     -3.807391      0.559957
   6880      0.755471      1.133206     -4.940573     -3.807366      0.566732
   6881      0.754629      1.131943     -4.939303     -3.807361      0.570548
   6882      0.754473      1.131709     -4.939080     -3.807370      0.571351
   6883      0.754924      1.132385     -4.939772     -3.807387      0.568593
   6884      0.755803      1.133705     -4.941109     -3.807404      0.564276
   6885      0.756916      1.135374     -4.942790     -3.807416      0.559250
   6886      0.758088      1.137131     -4.944558     -3.807427      0.554323
   6887      0.759171      1.138756     -4.946191     -3.807435      0.549429
   6888      0.760049      1.140074     -4.947514     -3.807440      0.546116
   6889      0.760638      1.140957     -4.948395     -3.807439      0.544894
   6890      0.760915      1.141373     -4.948805     -3.807432      0.545302
   6891      0.760940      1.141409     -4.948827     -3.807418      0.547231
   6892      0.760823      1.141235     -4.948638     -3.807402      0.550703
   6893      0.760705      1.141057     -4.948448     -3.807391      0.554343
   6894      0.760695      1.141043     -4.948429     -3.807386      0.558190
   6895      0.760847      1.141270     -4.948662     -3.807392      0.561004
   6896      0.761136      1.141704     -4.949107     -3.807403      0.563261
   6897      0.761469      1.142204     -4.949623     -3.807419      0.565465
   6898      0.761707      1.142561     -4.949996     -3.807435      0.568202
   6899      0.761708      1.142562     -4.950010     -3.807448      0.571918
   6900      0.761364      1.142046     -4.949504     -3.807458      0.577869
   6901      0.760577      1.140866     -4.948340     -3.807473      0.586151
   6902      0.759206      1.138809     -4.946302     -3.807493      0.596545
   6903      0.757069      1.135603     -4.943112     -3.807509      0.610290
   6904      0.754050      1.131074     -4.938577     -3.807502      0.628888
   6905      0.750232      1.125348     -4.932819     -3.807472      0.651070
   6906      0.745941      1.118912     -4.926333     -3.807421      0.675185
   6907      0.741674      1.112510     -4.919880     -3.807370      0.699387
   6908      0.737959      1.106939     -4.914266     -3.807328      0.720165
   6909      0.735235      1.102852     -4.910154     -3.807302      0.736387
   6910      0.733765      1.100647     -4.907940     -3.807292      0.746115
   6911      0.733642      1.100463     -4.907759     -3.807296      0.747958
   6912      0.734822      1.102233     -4.909544     -3.807310      0.743702
   6913      0.737163      1.105745     -4.913072     -3.807327      0.733125
   6914      0.740467      1.110701     -4.918046     -3.807345      0.717063
   6915      0.744522      1.116784     -4.924141     -3.807357      0.696896
   6916      0.749135      1.123703     -4.931073     -3.807370      0.673678
   6917      0.754124      1.131186     -4.938572     -3.807385      0.648015
   6918      0.759266      1.138900     -4.946313     -3.807413      0.622021
   6919      0.764253      1.146379     -4.953834     -3.807454      0.596796
   6920      0.768664      1.152996     -4.960496     -3.807501      0.574222
   6921      0.772016      1.158024     -4.965569     -3.807545      0.557284
   6922      0.773863      1.160795     -4.968372     -3.807577      0.547798
   6923      0.773924      1.160886     -4.968471     -3.807585      0.547361
   6924      0.772187      1.158280     -4.965840     -3.807560      0.555927
   6925      0.768958      1.153437     -4.960941     -3.807504      0.572788
   6926      0.764815      1.147222     -4.954659     -3.807437      0.594533
   6927      0.760488      1.140732     -4.948101     -3.807370      0.616768
   6928      0.756685      1.135028     -4.942348     -3.807320      0.636344
   6929      0.753949      1.130923     -4.938216     -3.807293      0.650307
   6930      0.752579      1.128869     -4.936158     -3.807289      0.657559
   6931      0.752631      1.128946     -4.936249     -3.807303      0.657594
   6932      0.753961      1.130941     -4.938269     -3.807328      0.650650
   6933      0.756298      1.134447     -4.941806     -3.807359      0.638170
   6934      0.759296      1.138943     -4.946335     -3.807392      0.621987
   6935      0.762580      1.143870     -4.951294     -3.807424      0.603968
   6936      0.765803      1.148705     -4.956153     -3.807448      0.585733
   6937      0.768682      1.153023     -4.960487     -3.807464      0.569458
   6938      0.771011      1.156516     -4.963990     -3.807474      0.555080
   6939      0.772672      1.159008     -4.966482     -3.807474      0.544445
   6940      0.773649      1.160473     -4.967940     -3.807467      0.537047
   6941      0.774022      1.161034     -4.968489     -3.807455      0.532414
   6942      0.773938      1.160907     -4.968350     -3.807443      0.529939
   6943      0.773553      1.160330     -4.967765     -3.807434      0.528927
   6944      0.772991      1.159487     -4.966920     -3.807433      0.529619
   6945      0.772328      1.158492     -4.965923     -3.807431      0.530653
   6946      0.771626      1.157439     -4.964865     -3.807426      0.532335
   6947      0.770982      1.156473     -4.963887     -3.807414      0.533700
   6948      0.770536      1.155804     -4.963203     -3.807399      0.534463
   6949      0.770416      1.155625     -4.963024     -3.807399      0.533578
   6950      0.770629      1.155944     -4.963359     -3.807416      0.532227
   6951      0.771005      1.156508     -4.963952     -3.807444      0.529547
   6952      0.771271      1.156906     -4.964374     -3.807469      0.527888
   6953      0.771196      1.156793     -4.964266     -3.807473      0.529175
   6954      0.770720      1.156080     -4.963536     -3.807456      0.532207
   6955      0.769993      1.154989     -4.962413     -3.807424      0.536782
   6956      0.769301      1.153951     -4.961344     -3.807393      0.541755
   6957      0.768930      1.153396     -4.960771     -3.807376      0.544770
   6958      0.769039      1.153559     -4.960935     -3.807376      0.546442
   6959      0.769617      1.154426     -4.961816     -3.807390      0.544996
   6960      0.770534      1.155800     -4.963207     -3.807407      0.541991
   6961      0.771617      1.157425     -4.964847     -3.807422      0.538169
   6962      0.772728      1.159091     -4.966519     -3.807428      0.534308
   6963      0.773789      1.160683     -4.968114     -3.807431      0.530818
   6964      0.774785      1.162178     -4.969608     -3.807430      0.526940
   6965      0.775747      1.163620     -4.971046     -3.807426      0.523201
   6966      0.776726      1.165090     -4.972511     -3.807422      0.519984
   6967      0.777771      1.166656     -4.974078     -3.807422      0.516554
   6968      0.778865      1.168298     -4.975728     -3.807430      0.513389
   6969      0.779910      1.169865     -4.977311     -3.807446      0.510140
   6970      0.780728      1.171092     -4.978554     -3.807462      0.508210
   6971      0.781120      1.171680     -4.979155     -3.807475      0.509432
   6972      0.780911      1.171367     -4.978853     -3.807486      0.513592
   6973      0.779966      1.169949     -4.977445     -3.807495      0.521383
   6974      0.778188      1.167283     -4.974783     -3.807501      0.534335
   6975      0.775526      1.163289     -4.970787     -3.807498      0.551590
   6976      0.771996      1.157994     -4.965482     -3.807487      0.572753
   6977      0.767733      1.151600     -4.959062     -3.807462      0.598349
   6978      0.763014      1.144521     -4.951944     -3.807424      0.625840
   6979      0.758223      1.137334     -4.944715     -3.807380      0.653703
   6980      0.753765      1.130648     -4.937996     -3.807348      0.679865
   6981      0.749967      1.124951     -4.932284     -3.807333      0.703220
   6982      0.747013      1.120520     -4.927848     -3.807328      0.722089
   6983      0.744953      1.117429     -4.924764     -3.807335      0.736092
   6984      0.743742      1.115613     -4.922960     -3.807346      0.745402
   6985      0.743297      1.114946     -4.922299     -3.807353      0.750217
   6986      0.743517      1.115275     -4.922636     -3.807361      0.751353
   6987      0.744301      1.116452     -4.923821     -3.807369      0.749581
   6988      0.745580      1.118370     -4.925742     -3.807372      0.744238
   6989      0.747328      1.120992     -4.928361     -3.807369      0.736664
   6990      0.749553      1.124330     -4.931697     -3.807367      0.727017
   6991      0.752257      1.128385     -4.935756     -3.807371      0.714451
   6992      0.755380      1.133071     -4.940453     -3.807382      0.699011
   6993      0.758769      1.138154     -4.945560     -3.807406      0.683093
   6994      0.762170      1.143255     -4.950690     -3.807435      0.667276
   6995      0.765261      1.147891     -4.955356     -3.807465      0.653032
   6996      0.767691      1.151537     -4.959031     -3.807494      0.642332
   6997      0.769143      1.153714     -4.961229     -3.807515      0.636834
   6998      0.769381      1.154071     -4.961597     -3.807526      0.638250
   6999      0.768300      1.152449     -4.959971     -3.807522      0.645692
   7000      0.765931      1.148896     -4.956405     -3.807508      0.660520
   7001      0.762418      1.143627     -4.951117     -3.807490      0.681075
   7002      0.757979      1.136969     -4.944436     -3.807467      0.705442
   7003      0.752887      1.129331     -4.936772     -3.807442      0.733468
   7004      0.747472      1.121208     -4.928617     -3.807409      0.762949
   7005      0.742126      1.113190     -4.920559     -3.807370      0.791876
   7006      0.737280      1.105920     -4.913253     -3.807333      0.817621
   7007      0.733331      1.099996     -4.907304     -3.807308      0.838264
   7008      0.730566      1.095848     -4.903150     -3.807301      0.852170
   7009      0.729104      1.093656     -4.900965     -3.807309      0.858909
   7010      0.728890      1.093334     -4.900664     -3.807330      0.858807
   7011      0.729729      1.094594     -4.901950     -3.807357      0.852495
   7012      0.731350      1.097025     -4.904413     -3.807388      0.841511
   7013      0.733447      1.100171     -4.907589     -3.807418      0.827349
   7014      0.735718      1.103577     -4.911021     -3.807444      0.812367
   7015      0.737882      1.106823     -4.914288     -3.807465      0.797059
   7016      0.739726      1.109588     -4.917062     -3.807474      0.782618
   7017      0.741131      1.111697     -4.919168     -3.807471      0.770509
   7018      0.742104      1.113155     -4.920611     -3.807456      0.760061
   7019      0.742766      1.114148     -4.921580     -3.807432      0.751593
   7020      0.743314      1.114972     -4.922381     -3.807409      0.742834
   7021      0.743936      1.115904     -4.923303     -3.807399      0.734500
   7022      0.744721      1.117081     -4.924482     -3.807401      0.725674
   7023      0.745626      1.118439     -4.925853     -3.807415      0.715868
   7024      0.746498      1.119747     -4.927182     -3.807436      0.706406
   7025      0.747139      1.120709     -4.928159     -3.807451      0.698387
   7026      0.747400      1.121100     -4.928555     -3.807454      0.692076
   7027      0.747252      1.120878     -4.928320     -3.807442      0.687401
   7028      0.746824      1.120236     -4.927652     -3.807416      0.684272
   7029      0.746383      1.119574     -4.926954     -3.807380      0.681184
   7030      0.746278      1.119418     -4.926765     -3.807347      0.675872
   7031      0.746860      1.120290     -4.927613     -3.807323      0.666845
   7032      0.748373      1.122559     -4.929877     -3.807318      0.654065
   7033      0.750871      1.126307     -4.933641     -3.807334      0.636365
   7034      0.754193      1.131289     -4.938656     -3.807367      0.614280
   7035      0.757996      1.136994     -4.944401     -3.807407      0.590313
   7036      0.761851      1.142777     -4.950222     -3.807446      0.565890
   7037      0.765335      1.148003     -4.955480     -3.807477      0.543037
   7038      0.768110      1.152165     -4.959660     -3.807495      0.524934
   7039      0.769966      1.154949     -4.962448     -3.807499      0.511358
   7040      0.770841      1.156262     -4.963749     -3.807487      0.503268
   7041      0.770829      1.156243     -4.963706     -3.807463      0.499455
   7042      0.770158      1.155237     -4.962667     -3.807430      0.499524
   7043      0.769157      1.153735     -4.961131     -3.807396      0.501171
   7044      0.768179      1.152269     -4.959634     -3.807365      0.503507
   7045      0.767517      1.151275     -4.958624     -3.807349      0.505259
   7046      0.767322      1.150983     -4.958334     -3.807351      0.504330
   7047      0.767583      1.151374     -4.958743     -3.807368      0.502096
   7048      0.768157      1.152236     -4.959623     -3.807386      0.498868
   7049      0.768852      1.153278     -4.960682     -3.807404      0.495553
   7050      0.769497      1.154246     -4.961659     -3.807412      0.492065
   7051      0.769975      1.154962     -4.962380     -3.807418      0.490183
   7052      0.770201      1.155301     -4.962725     -3.807424      0.490103
   7053      0.770113      1.155169     -4.962596     -3.807427      0.491475
   7054      0.769660      1.154490     -4.961920     -3.807429      0.495499
   7055      0.768812      1.153217     -4.960647     -3.807430      0.500717
   7056      0.767571      1.151357     -4.958785     -3.807427      0.508393
   7057      0.765995      1.148993     -4.956412     -3.807419      0.518018
   7058      0.764204      1.146305     -4.953706     -3.807401      0.528122
   7059      0.762390      1.143585     -4.950963     -3.807378      0.538701
   7060      0.760793      1.141189     -4.948545     -3.807356      0.547660
   7061      0.759639      1.139459     -4.946803     -3.807344      0.553843
   7062      0.759089      1.138634     -4.945975     -3.807342      0.556737
   7063      0.759184      1.138776     -4.946127     -3.807351      0.556700
   7064      0.759849      1.139774     -4.947139     -3.807365      0.553336
   7065      0.760926      1.141389     -4.948775     -3.807386      0.547730
   7066      0.762222      1.143334     -4.950740     -3.807406      0.540184
   7067      0.763549      1.145323     -4.952745     -3.807422      0.532610
   7068      0.764746      1.147119     -4.954552     -3.807433      0.524967
   7069      0.765698      1.148547     -4.955987     -3.807439      0.518160
   7070      0.766337      1.149505     -4.956947     -3.807442      0.513144
   7071      0.766643      1.149964     -4.957403     -3.807439      0.509105
   7072      0.766647      1.149970     -4.957403     -3.807432      0.506181
   7073      0.766424      1.149636     -4.957060     -3.807424      0.504832
